table_name,column_name,type,format,maxLength,x-Ed-Fi-isIdentity,items,$ref
candidate,languages,array,,,FALSE,{$ref=#/definitions/candidateLanguage},
candidate,lastSurname,string,,75,FALSE,,
candidate,limitedEnglishProficiencyDescriptor,string,,306,FALSE,,
candidate,maidenName,string,,75,FALSE,,
candidate,middleName,string,,75,FALSE,,
candidate,multipleBirthStatus,boolean,,,FALSE,,
candidate,otherNames,array,,,FALSE,{$ref=#/definitions/candidateOtherName},
candidate,personalIdentificationDocuments,array,,,FALSE,{$ref=#/definitions/candidatePersonalIdentificationDocument},
candidate,personalTitlePrefix,string,,30,FALSE,,
candidate,races,array,,,FALSE,{$ref=#/definitions/candidateRace},
candidate,sexDescriptor,string,,306,FALSE,,
candidate,telephones,array,,,FALSE,{$ref=#/definitions/candidateTelephone},
candidate,_etag,string,,,FALSE,,
candidateAddress,addressTypeDescriptor,string,,306,TRUE,,
candidateAddress,stateAbbreviationDescriptor,string,,306,TRUE,,
candidateAddress,city,string,,30,TRUE,,
candidateAddress,postalCode,string,,17,TRUE,,
candidateAddress,streetNumberName,string,,150,TRUE,,
candidateAddress,localeDescriptor,string,,306,FALSE,,
candidateAddress,apartmentRoomSuiteNumber,string,,50,FALSE,,
candidateAddress,buildingSiteNumber,string,,20,FALSE,,
candidateAddress,congressionalDistrict,string,,30,FALSE,,
candidateAddress,countyFIPSCode,string,,5,FALSE,,
candidateAddress,doNotPublishIndicator,boolean,,,FALSE,,
candidateAddress,latitude,string,,20,FALSE,,
candidateAddress,longitude,string,,20,FALSE,,
candidateAddress,nameOfCounty,string,,30,FALSE,,
candidateAddress,periods,array,,,FALSE,{$ref=#/definitions/candidateAddressPeriod},
candidateAddressPeriod,beginDate,string,date,,TRUE,,
candidateAddressPeriod,endDate,string,date,,FALSE,,
candidateDisability,disabilityDescriptor,string,,306,TRUE,,
candidateDisability,disabilityDeterminationSourceTypeDescriptor,string,,306,FALSE,,
candidateDisability,disabilityDiagnosis,string,,80,FALSE,,
candidateDisability,orderOfDisability,integer,int32,,FALSE,,
candidateDisability,designations,array,,,FALSE,{$ref=#/definitions/candidateDisabilityDesignation},
candidateDisabilityDesignation,disabilityDesignationDescriptor,string,,306,TRUE,,
candidateEducatorPreparationProgramAssociation,id,string,,,FALSE,,
candidateEducatorPreparationProgramAssociation,beginDate,string,date,,TRUE,,
candidateEducatorPreparationProgramAssociation,candidateReference,,,,FALSE,,#/definitions/candidateReference
candidateEducatorPreparationProgramAssociation,educatorPreparationProgramReference,,,,FALSE,,#/definitions/educatorPreparationProgramReference
candidateEducatorPreparationProgramAssociation,cohortYears,array,,,FALSE,{$ref=#/definitions/candidateEducatorPreparationProgramAssociationCohortYear},
candidateEducatorPreparationProgramAssociation,degreeSpecializations,array,,,FALSE,{$ref=#/definitions/candidateEducatorPreparationProgramAssociationDegreeSpecialization},
candidateEducatorPreparationProgramAssociation,endDate,string,date,,FALSE,,
candidateEducatorPreparationProgramAssociation,eppProgramPathwayDescriptor,string,,306,FALSE,,
candidateEducatorPreparationProgramAssociation,reasonExitedDescriptor,string,,306,FALSE,,
candidateEducatorPreparationProgramAssociation,_etag,string,,,FALSE,,
candidateEducatorPreparationProgramAssociationCohortYear,cohortYearTypeDescriptor,string,,306,TRUE,,
candidateEducatorPreparationProgramAssociationCohortYear,termDescriptor,string,,306,FALSE,,
candidateEducatorPreparationProgramAssociationCohortYear,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference
candidateEducatorPreparationProgramAssociationDegreeSpecialization,majorSpecialization,string,,255,TRUE,,
candidateEducatorPreparationProgramAssociationDegreeSpecialization,endDate,string,date,,FALSE,,
candidateEducatorPreparationProgramAssociationDegreeSpecialization,minorSpecialization,string,,255,FALSE,,
candidateElectronicMail,electronicMailTypeDescriptor,string,,306,TRUE,,
candidateElectronicMail,electronicMailAddress,string,,128,TRUE,,
candidateElectronicMail,doNotPublishIndicator,boolean,,,FALSE,,
candidateElectronicMail,primaryEmailAddressIndicator,boolean,,,FALSE,,
candidateLanguage,languageDescriptor,string,,306,TRUE,,
candidateLanguage,uses,array,,,FALSE,{$ref=#/definitions/candidateLanguageUse},
candidateLanguageUse,languageUseDescriptor,string,,306,TRUE,,
candidateOtherName,otherNameTypeDescriptor,string,,306,TRUE,,
candidateOtherName,firstName,string,,75,FALSE,,
candidateOtherName,generationCodeSuffix,string,,10,FALSE,,
candidateOtherName,lastSurname,string,,75,FALSE,,
candidateOtherName,middleName,string,,75,FALSE,,
candidateOtherName,personalTitlePrefix,string,,30,FALSE,,
candidatePersonalIdentificationDocument,identificationDocumentUseDescriptor,string,,306,TRUE,,
candidatePersonalIdentificationDocument,personalInformationVerificationDescriptor,string,,306,TRUE,,
candidatePersonalIdentificationDocument,issuerCountryDescriptor,string,,306,FALSE,,
candidatePersonalIdentificationDocument,documentExpirationDate,string,date,,FALSE,,
candidatePersonalIdentificationDocument,documentTitle,string,,60,FALSE,,
candidatePersonalIdentificationDocument,issuerDocumentIdentificationCode,string,,60,FALSE,,
candidatePersonalIdentificationDocument,issuerName,string,,150,FALSE,,
candidateRace,raceDescriptor,string,,306,TRUE,,
candidateReference,candidateIdentifier,string,,32,FALSE,,
candidateReference,link,,,,FALSE,,#/definitions/link
candidateTelephone,telephoneNumberTypeDescriptor,string,,306,TRUE,,
candidateTelephone,telephoneNumber,string,,24,TRUE,,
candidateTelephone,doNotPublishIndicator,boolean,,,FALSE,,
candidateTelephone,orderOfPriority,integer,int32,,FALSE,,
candidateTelephone,textMessageCapabilityIndicator,boolean,,,FALSE,,
credentialExtension,certificationRouteDescriptor,string,,306,FALSE,,
credentialExtension,credentialStatusDescriptor,string,,306,FALSE,,
credentialExtension,educatorRoleDescriptor,string,,306,FALSE,,
credentialExtension,boardCertificationIndicator,boolean,,,FALSE,,
credentialExtension,certificationTitle,string,,64,FALSE,,
credentialExtension,credentialStatusDate,string,date,,FALSE,,
credentialExtension,personReference,,,,FALSE,,#/definitions/personReference
credentialExtension,studentAcademicRecords,array,,,FALSE,{$ref=#/definitions/credentialStudentAcademicRecord},
credentialStudentAcademicRecord,studentAcademicRecordReference,,,,FALSE,,#/definitions/studentAcademicRecordReference
educatorPreparationProgram,id,string,,,FALSE,,
educatorPreparationProgram,programName,string,,255,TRUE,,
educatorPreparationProgram,programTypeDescriptor,string,,306,TRUE,,
educatorPreparationProgram,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference
educatorPreparationProgram,accreditationStatusDescriptor,string,,306,FALSE,,
educatorPreparationProgram,gradeLevels,array,,,FALSE,{$ref=#/definitions/educatorPreparationProgramGradeLevel},
educatorPreparationProgram,programId,string,,20,FALSE,,
educatorPreparationProgram,_etag,string,,,FALSE,,
educatorPreparationProgramGradeLevel,gradeLevelDescriptor,string,,306,TRUE,,
educatorPreparationProgramReference,educationOrganizationId,integer,int32,,FALSE,,
educatorPreparationProgramReference,programName,string,,255,FALSE,,
educatorPreparationProgramReference,programTypeDescriptor,string,,306,FALSE,,
educatorPreparationProgramReference,link,,,,FALSE,,#/definitions/link
evaluation,id,string,,,FALSE,,
evaluation,evaluationTitle,string,,50,TRUE,,
evaluation,performanceEvaluationReference,,,,FALSE,,#/definitions/performanceEvaluationReference
evaluation,evaluationDescription,string,,255,FALSE,,
evaluation,evaluationTypeDescriptor,string,,306,FALSE,,
evaluation,interRaterReliabilityScore,integer,int32,,FALSE,,
evaluation,maxRating,number,double,,FALSE,,
evaluation,minRating,number,double,,FALSE,,
evaluation,ratingLevels,array,,,FALSE,{$ref=#/definitions/evaluationRatingLevel},
evaluation,_etag,string,,,FALSE,,
evaluationElement,id,string,,,FALSE,,
evaluationElement,evaluationElementTitle,string,,255,TRUE,,
evaluationElement,evaluationObjectiveReference,,,,FALSE,,#/definitions/evaluationObjectiveReference
evaluationElement,evaluationTypeDescriptor,string,,306,FALSE,,
evaluationElement,maxRating,number,double,,FALSE,,
evaluationElement,minRating,number,double,,FALSE,,
evaluationElement,ratingLevels,array,,,FALSE,{$ref=#/definitions/evaluationElementRatingLevel},
evaluationElement,sortOrder,integer,int32,,FALSE,,
evaluationElement,_etag,string,,,FALSE,,
evaluationElementRating,id,string,,,FALSE,,
evaluationElementRating,evaluationElementReference,,,,FALSE,,#/definitions/evaluationElementReference
evaluationElementRating,evaluationObjectiveRatingReference,,,,FALSE,,#/definitions/evaluationObjectiveRatingReference
evaluationElementRating,areaOfRefinement,string,,1024,FALSE,,
evaluationElementRating,areaOfReinforcement,string,,1024,FALSE,,
evaluationElementRating,comments,string,,1024,FALSE,,
evaluationElementRating,evaluationElementRatingLevelDescriptor,string,,306,FALSE,,
evaluationElementRating,feedback,string,,2048,FALSE,,
evaluationElementRating,results,array,,,FALSE,{$ref=#/definitions/evaluationElementRatingResult},
evaluationElementRating,_etag,string,,,FALSE,,
evaluationElementRatingLevel,evaluationRatingLevelDescriptor,string,,306,TRUE,,
evaluationElementRatingLevel,maxRating,number,double,,FALSE,,
evaluationElementRatingLevel,minRating,number,double,,FALSE,,
evaluationElementRatingResult,rating,number,double,,TRUE,,
evaluationElementRatingResult,ratingResultTitle,string,,50,TRUE,,
evaluationElementRatingResult,resultDatatypeTypeDescriptor,string,,306,FALSE,,
evaluationElementReference,educationOrganizationId,integer,int32,,FALSE,,
evaluationElementReference,evaluationElementTitle,string,,255,FALSE,,
evaluationElementReference,evaluationObjectiveTitle,string,,50,FALSE,,
evaluationElementReference,evaluationPeriodDescriptor,string,,306,FALSE,,
evaluationElementReference,evaluationTitle,string,,50,FALSE,,
evaluationElementReference,performanceEvaluationTitle,string,,50,FALSE,,
evaluationElementReference,performanceEvaluationTypeDescriptor,string,,306,FALSE,,
evaluationElementReference,schoolYear,integer,int32,,FALSE,,
evaluationElementReference,termDescriptor,string,,306,FALSE,,
evaluationElementReference,link,,,,FALSE,,#/definitions/link
evaluationObjective,id,string,,,FALSE,,
evaluationObjective,evaluationObjectiveTitle,string,,50,TRUE,,
evaluationObjective,evaluationReference,,,,FALSE,,#/definitions/evaluationReference
evaluationObjective,evaluationObjectiveDescription,string,,255,FALSE,,
evaluationObjective,evaluationTypeDescriptor,string,,306,FALSE,,
evaluationObjective,maxRating,number,double,,FALSE,,
evaluationObjective,minRating,number,double,,FALSE,,
evaluationObjective,ratingLevels,array,,,FALSE,{$ref=#/definitions/evaluationObjectiveRatingLevel},
evaluationObjective,sortOrder,integer,int32,,FALSE,,
evaluationObjective,_etag,string,,,FALSE,,
evaluationObjectiveRating,id,string,,,FALSE,,
evaluationObjectiveRating,evaluationObjectiveReference,,,,FALSE,,#/definitions/evaluationObjectiveReference
evaluationObjectiveRating,evaluationRatingReference,,,,FALSE,,#/definitions/evaluationRatingReference
evaluationObjectiveRating,comments,string,,1024,FALSE,,
evaluationObjectiveRating,objectiveRatingLevelDescriptor,string,,306,FALSE,,
evaluationObjectiveRating,results,array,,,FALSE,{$ref=#/definitions/evaluationObjectiveRatingResult},
evaluationObjectiveRating,_etag,string,,,FALSE,,
evaluationObjectiveRatingLevel,evaluationRatingLevelDescriptor,string,,306,TRUE,,
evaluationObjectiveRatingLevel,maxRating,number,double,,FALSE,,
evaluationObjectiveRatingLevel,minRating,number,double,,FALSE,,
evaluationObjectiveRatingReference,educationOrganizationId,integer,int32,,FALSE,,
evaluationObjectiveRatingReference,evaluationDate,string,date-time,,FALSE,,
evaluationObjectiveRatingReference,evaluationObjectiveTitle,string,,50,FALSE,,
evaluationObjectiveRatingReference,evaluationPeriodDescriptor,string,,306,FALSE,,
evaluationObjectiveRatingReference,evaluationTitle,string,,50,FALSE,,
evaluationObjectiveRatingReference,performanceEvaluationTitle,string,,50,FALSE,,
evaluationObjectiveRatingReference,performanceEvaluationTypeDescriptor,string,,306,FALSE,,
evaluationObjectiveRatingReference,personId,string,,32,FALSE,,
evaluationObjectiveRatingReference,schoolYear,integer,int32,,FALSE,,
evaluationObjectiveRatingReference,sourceSystemDescriptor,string,,306,FALSE,,
evaluationObjectiveRatingReference,termDescriptor,string,,306,FALSE,,
evaluationObjectiveRatingReference,link,,,,FALSE,,#/definitions/link
evaluationObjectiveRatingResult,rating,number,double,,TRUE,,
evaluationObjectiveRatingResult,ratingResultTitle,string,,50,TRUE,,
evaluationObjectiveRatingResult,resultDatatypeTypeDescriptor,string,,306,FALSE,,
evaluationObjectiveReference,educationOrganizationId,integer,int32,,FALSE,,
evaluationObjectiveReference,evaluationObjectiveTitle,string,,50,FALSE,,
evaluationObjectiveReference,evaluationPeriodDescriptor,string,,306,FALSE,,
evaluationObjectiveReference,evaluationTitle,string,,50,FALSE,,
evaluationObjectiveReference,performanceEvaluationTitle,string,,50,FALSE,,
evaluationObjectiveReference,performanceEvaluationTypeDescriptor,string,,306,FALSE,,
evaluationObjectiveReference,schoolYear,integer,int32,,FALSE,,
evaluationObjectiveReference,termDescriptor,string,,306,FALSE,,
evaluationObjectiveReference,link,,,,FALSE,,#/definitions/link
evaluationRating,id,string,,,FALSE,,
evaluationRating,evaluationDate,string,date-time,,TRUE,,
evaluationRating,evaluationReference,,,,FALSE,,#/definitions/evaluationReference
evaluationRating,performanceEvaluationRatingReference,,,,FALSE,,#/definitions/performanceEvaluationRatingReference
evaluationRating,sectionReference,,,,FALSE,,#/definitions/sectionReference
evaluationRating,evaluationRatingLevelDescriptor,string,,306,FALSE,,
evaluationRating,evaluationRatingStatusDescriptor,string,,306,FALSE,,
evaluationRating,results,array,,,FALSE,{$ref=#/definitions/evaluationRatingResult},
evaluationRating,reviewers,array,,,FALSE,{$ref=#/definitions/evaluationRatingReviewer},
evaluationRating,_etag,string,,,FALSE,,
evaluationRatingLevel,evaluationRatingLevelDescriptor,string,,306,TRUE,,
evaluationRatingLevel,maxRating,number,double,,FALSE,,
evaluationRatingLevel,minRating,number,double,,FALSE,,
evaluationRatingReference,educationOrganizationId,integer,int32,,FALSE,,
evaluationRatingReference,evaluationDate,string,date-time,,FALSE,,
evaluationRatingReference,evaluationPeriodDescriptor,string,,306,FALSE,,
evaluationRatingReference,evaluationTitle,string,,50,FALSE,,
evaluationRatingReference,performanceEvaluationTitle,string,,50,FALSE,,
evaluationRatingReference,performanceEvaluationTypeDescriptor,string,,306,FALSE,,
evaluationRatingReference,personId,string,,32,FALSE,,
evaluationRatingReference,schoolYear,integer,int32,,FALSE,,
evaluationRatingReference,sourceSystemDescriptor,string,,306,FALSE,,
evaluationRatingReference,termDescriptor,string,,306,FALSE,,
evaluationRatingReference,link,,,,FALSE,,#/definitions/link
evaluationRatingResult,rating,number,double,,TRUE,,
evaluationRatingResult,ratingResultTitle,string,,50,TRUE,,
evaluationRatingResult,resultDatatypeTypeDescriptor,string,,306,FALSE,,
evaluationRatingReviewer,firstName,string,,75,TRUE,,
evaluationRatingReviewer,lastSurname,string,,75,TRUE,,
evaluationRatingReviewer,reviewerPersonReference,,,,FALSE,,#/definitions/personReference
evaluationRatingReviewer,receivedTraining,,,,FALSE,,#/definitions/evaluationRatingReviewerReceivedTraining
evaluationRatingReviewerReceivedTraining,interRaterReliabilityScore,integer,int32,,FALSE,,
evaluationRatingReviewerReceivedTraining,receivedTrainingDate,string,date,,FALSE,,
evaluationReference,educationOrganizationId,integer,int32,,FALSE,,
evaluationReference,evaluationPeriodDescriptor,string,,306,FALSE,,
evaluationReference,evaluationTitle,string,,50,FALSE,,
evaluationReference,performanceEvaluationTitle,string,,50,FALSE,,
evaluationReference,performanceEvaluationTypeDescriptor,string,,306,FALSE,,
